ts,eth_price,funding_apr,in_position,cash,unrealized_pnl,total_funding_income_cumulative,account_value
2024-12-24T08:00:00+00:00,3408.39000000,10.95000000,True,2350.63713980,62.09558780,62.09558780,2560.00193980
2024-12-24T09:00:00+00:00,3397.21000000,10.95000000,True,2350.67111190,62.12955990,62.12955990,2560.03591190
2024-12-24T10:00:00+00:00,3388.20000000,10.95000000,True,2350.70499390,62.16344190,62.16344190,2560.06979390
2024-12-24T11:00:00+00:00,3408.19000000,10.95000000,True,2350.73907580,62.19752380,62.19752380,2560.10387580
2024-12-24T12:00:00+00:00,3399.97000000,10.95000000,True,2350.77307550,62.23152350,62.23152350,2560.13787550
2024-12-24T13:00:00+00:00,3448.44000000,10.95000000,True,2350.80755990,62.26600790,62.26600790,2560.17235990
2024-12-24T14:00:00+00:00,3453.49000000,10.95000000,True,2350.84209480,62.30054280,62.30054280,2560.20689480
2024-12-24T15:00:00+00:00,3490.25000000,10.95000000,True,2350.87699730,62.33544530,62.33544530,2560.24179730
2024-12-24T16:00:00+00:00,3478.68000000,10.95000000,True,2350.91178410,62.37023210,62.37023210,2560.27658410
2024-12-24T17:00:00+00:00,3502.68000000,10.95000000,True,2350.94681090,62.40525890,62.40525890,2560.31161090
