ts,eth_price,funding_apr,in_position,cash,unrealized_pnl,total_funding_income_cumulative,account_value
2024-10-09T06:00:00+00:00,2444.10000000,21.90000000,True,2298.24980220,9.70825020,9.70825020,2507.61460220
2024-10-09T07:00:00+00:00,2434.30000000,21.90000000,True,2298.29848820,9.75693620,9.75693620,2507.66328820
2024-10-09T08:00:00+00:00,2428.02000000,21.90000000,True,2298.34704860,9.80549660,9.80549660,2507.71184860
2024-10-09T09:00:00+00:00,2435.46000000,21.90000000,True,2298.39575780,9.85420580,9.85420580,2507.76055780
2024-10-09T10:00:00+00:00,2431.67000000,21.90000000,True,2298.44439120,9.90283920,9.90283920,2507.80919120
2024-10-09T11:00:00+00:00,2438.48000000,21.90000000,True,2298.49316080,9.95160880,9.95160880,2507.85796080
2024-10-09T12:00:00+00:00,2433.49000000,21.90000000,True,2298.54183060,10.00027860,10.00027860,2507.90663060
2024-10-09T13:00:00+00:00,2427.49000000,21.90000000,True,2298.59038040,10.04882840,10.04882840,2507.95518040
2024-10-09T14:00:00+00:00,2431.99000000,21.90000000,True,2298.63902020,10.09746820,10.09746820,2508.00382020
2024-10-09T15:00:00+00:00,2458.79000000,21.90000000,True,2298.68819600,10.14664400,10.14664400,2508.05299600
2024-10-09T16:00:00+00:00,2430.90000000,21.90000000,True,2298.73681400,10.19526200,10.19526200,2508.10161400
2024-10-09T17:00:00+00:00,2433.18000000,21.90000000,True,2298.78547760,10.24392560,10.24392560,2508.15027760
2024-10-09T18:00:00+00:00,2412.79000000,21.90000000,True,2298.83373340,10.29218140,10.29218140,2508.19853340
2024-10-09T19:00:00+00:00,2415.87000000,21.90000000,True,2298.88205080,10.34049880,10.34049880,2508.24685080
2024-10-09T20:00:00+00:00,2356.55000000,21.90000000,True,2298.92918180,10.38762980,10.38762980,2508.29398180
2024-10-09T21:00:00+00:00,2377.09000000,21.90000000,True,2298.97672360,10.43517160,10.43517160,2508.34152360
2024-10-09T22:00:00+00:00,2371.10000000,21.90000000,True,2299.02414560,10.48259360,10.48259360,2508.38894560
2024-10-09T23:00:00+00:00,2366.78000000,21.90000000,True,2299.07148120,10.52992920,10.52992920,2508.43628120
2024-10-10T00:00:00+00:00,2373.08000000,21.90000000,True,2299.11894280,10.57739080,10.57739080,2508.48374280
2024-10-10T01:00:00+00:00,2388.77000000,21.90000000,True,2299.16671820,10.62516620,10.62516620,2508.53151820
2024-10-10T02:00:00+00:00,2391.99000000,21.90000000,True,2299.21455800,10.67300600,10.67300600,2508.57935800
2024-10-10T03:00:00+00:00,2392.50000000,21.90000000,True,2299.26240800,10.72085600,10.72085600,2508.62720800
2024-10-10T04:00:00+00:00,2392.89000000,21.90000000,True,2299.31026580,10.76871380,10.76871380,2508.67506580
2024-10-10T05:00:00+00:00,2400.86000000,21.90000000,True,2299.35828300,10.81673100,10.81673100,2508.72308300
2024-10-10T06:00:00+00:00,2406.21000000,21.90000000,True,2299.40640720,10.86485520,10.86485520,2508.77120720
2024-10-10T07:00:00+00:00,2392.95000000,21.90000000,True,2299.45426620,10.91271420,10.91271420,2508.81906620
2024-10-10T08:00:00+00:00,2380.01000000,21.90000000,True,2299.50186640,10.96031440,10.96031440,2508.86666640
2024-10-10T09:00:00+00:00,2382.96000000,21.90000000,True,2299.54952560,11.00797360,11.00797360,2508.91432560
2024-10-10T10:00:00+00:00,2394.11000000,21.90000000,True,2299.59740780,11.05585580,11.05585580,2508.96220780
2024-10-10T11:00:00+00:00,2402.52000000,21.90000000,True,2299.64545820,11.10390620,11.10390620,2509.01025820
2024-10-10T12:00:00+00:00,2384.86000000,21.90000000,True,2299.69315540,11.15160340,11.15160340,2509.05795540
2024-10-10T13:00:00+00:00,2379.80000000,21.90000000,True,2299.74075140,11.19919940,11.19919940,2509.10555140
2024-10-10T14:00:00+00:00,2379.55000000,21.90000000,True,2299.78834240,11.24679040,11.24679040,2509.15314240
2024-10-10T15:00:00+00:00,2401.90000000,21.90000000,True,2299.83638040,11.29482840,11.29482840,2509.20118040
2024-10-10T16:00:00+00:00,2389.93000000,21.90000000,True,2299.88417900,11.34262700,11.34262700,2509.24897900
2024-10-10T17:00:00+00:00,2370.42000000,21.90000000,True,2299.93158740,11.39003540,11.39003540,2509.29638740
2024-10-10T18:00:00+00:00,2353.41000000,21.90000000,True,2299.97865560,11.43710360,11.43710360,2509.34345560
2024-10-10T19:00:00+00:00,2366.00000000,21.90000000,True,2300.02597560,11.48442360,11.48442360,2509.39077560
2024-10-10T20:00:00+00:00,2365.00000000,21.90000000,True,2300.07327560,11.53172360,11.53172360,2509.43807560
2024-10-10T21:00:00+00:00,2382.50000000,21.90000000,True,2300.12092560,11.57937360,11.57937360,2509.48572560
