ts,eth_price,funding_apr,in_position,cash,unrealized_pnl,total_funding_income_cumulative,account_value
2023-01-14T00:00:00+00:00,1540.04000000,7.00800000,True,2406.09081453,2.57732653,2.57732653,2501.62201453
2023-01-14T01:00:00+00:00,1552.00000000,7.00800000,True,2406.10074733,2.58725933,2.58725933,2501.63194733
2023-01-14T02:00:00+00:00,1557.18000000,7.00800000,True,2406.11071328,2.59722528,2.59722528,2501.64191328
2023-01-14T03:00:00+00:00,1555.70000000,7.00800000,True,2406.12066976,2.60718176,2.60718176,2501.65186976
2023-01-14T04:00:00+00:00,1553.04000000,7.00800000,True,2406.13060922,2.61712122,2.61712122,2501.66180922
2023-01-14T05:00:00+00:00,1546.84000000,7.00800000,True,2406.14050899,2.62702099,2.62702099,2501.67170899
2023-01-14T06:00:00+00:00,1556.15000000,7.00800000,True,2406.15046835,2.63698035,2.63698035,2501.68166835
2023-01-14T07:00:00+00:00,1553.10000000,7.00800000,True,2406.16040819,2.64692019,2.64692019,2501.69160819
2023-01-14T08:00:00+00:00,1562.84000000,7.00800000,True,2406.17041037,2.65692237,2.65692237,2501.70161037
2023-01-14T09:00:00+00:00,1522.07000000,7.00800000,True,2406.18015162,2.66666362,2.66666362,2501.71135162
2023-01-14T10:00:00+00:00,1523.04000000,7.00800000,True,2406.18989907,2.67641107,2.67641107,2501.72109907
2023-01-14T11:00:00+00:00,1531.01000000,7.00800000,True,2406.19969754,2.68620954,2.68620954,2501.73089754
2023-01-14T12:00:00+00:00,1539.00000000,7.00800000,True,2406.20954714,2.69605914,2.69605914,2501.74074714
2023-01-14T13:00:00+00:00,1533.19000000,7.00800000,True,2406.21935955,2.70587155,2.70587155,2501.75055955
2023-01-14T14:00:00+00:00,1522.40000000,7.00800000,True,2406.22910291,2.71561491,2.71561491,2501.76030291
2023-01-14T15:00:00+00:00,1525.04000000,7.00800000,True,2406.23886317,2.72537517,2.72537517,2501.77006317
2023-01-14T16:00:00+00:00,1528.47000000,7.00800000,True,2406.24864538,2.73515738,2.73515738,2501.77984538
2023-01-14T17:00:00+00:00,1529.61000000,7.00800000,True,2406.25843488,2.74494688,2.74494688,2501.78963488
2023-01-14T18:00:00+00:00,1532.96000000,7.00800000,True,2406.26824582,2.75475782,2.75475782,2501.79944582
2023-01-14T19:00:00+00:00,1530.45000000,7.00800000,True,2406.27804070,2.76455270,2.76455270,2501.80924070
2023-01-14T20:00:00+00:00,1535.40000000,7.00800000,True,2406.28786726,2.77437926,2.77437926,2501.81906726
2023-01-14T21:00:00+00:00,1538.05000000,7.00800000,True,2406.29771078,2.78422278,2.78422278,2501.82891078
2023-01-14T22:00:00+00:00,1552.20000000,7.00800000,True,2406.30764486,2.79415686,2.79415686,2501.83884486
2023-01-14T23:00:00+00:00,1550.41000000,7.00800000,True,2406.31756749,2.80407949,2.80407949,2501.84876749
2023-01-15T00:00:00+00:00,1528.23000000,7.00800000,True,2406.32734816,2.81386016,2.81386016,2501.85854816
2023-01-15T01:00:00+00:00,1529.21000000,7.00800000,True,2406.33713510,2.82364710,2.82364710,2501.86833510
2023-01-15T02:00:00+00:00,1521.96000000,7.00800000,True,2406.34687565,2.83338765,2.83338765,2501.87807565
2023-01-15T03:00:00+00:00,1525.45000000,7.00800000,True,2406.35663853,2.84315053,2.84315053,2501.88783853
2023-01-15T04:00:00+00:00,1525.99000000,7.00800000,True,2406.36640486,2.85291686,2.85291686,2501.89760486
2023-01-15T05:00:00+00:00,1528.61000000,7.00800000,True,2406.37618797,2.86269997,2.86269997,2501.90738797
2023-01-15T06:00:00+00:00,1525.99000000,7.00800000,True,2406.38595430,2.87246630,2.87246630,2501.91715430
2023-01-15T07:00:00+00:00,1528.80000000,7.00800000,True,2406.39573862,2.88225062,2.88225062,2501.92693862
2023-01-15T08:00:00+00:00,1522.66000000,7.00800000,True,2406.40548365,2.89199565,2.89199565,2501.93668365
2023-01-15T09:00:00+00:00,1532.23000000,7.00800000,True,2406.41528992,2.90180192,2.90180192,2501.94648992
2023-01-15T10:00:00+00:00,1531.24000000,7.00800000,True,2406.42508986,2.91160186,2.91160186,2501.95628986
2023-01-15T11:00:00+00:00,1533.60000000,7.00800000,True,2406.43490490,2.92141690,2.92141690,2501.96610490
2023-01-15T12:00:00+00:00,1531.80000000,7.00800000,True,2406.44470842,2.93122042,2.93122042,2501.97590842
2023-01-15T13:00:00+00:00,1531.80000000,7.00800000,True,2406.45451194,2.94102394,2.94102394,2501.98571194
2023-01-15T14:00:00+00:00,1540.28000000,7.00800000,True,2406.46436973,2.95088173,2.95088173,2501.99556973
2023-01-15T15:00:00+00:00,1557.21000000,7.00800000,True,2406.47433587,2.96084787,2.96084787,2502.00553587
2023-01-15T16:00:00+00:00,1546.12000000,7.00800000,True,2406.48423104,2.97074304,2.97074304,2502.01543104
2023-01-15T17:00:00+00:00,1552.21000000,7.00800000,True,2406.49416518,2.98067718,2.98067718,2502.02536518
2023-01-15T18:00:00+00:00,1548.21000000,7.00800000,True,2406.50407373,2.99058573,2.99058573,2502.03527373
2023-01-15T19:00:00+00:00,1550.52000000,7.00800000,True,2406.51399706,3.00050906,3.00050906,2502.04519706
2023-01-15T20:00:00+00:00,1554.06000000,7.00800000,True,2406.52394304,3.01045504,3.01045504,2502.05514304
2023-01-15T21:00:00+00:00,1552.52000000,7.00800000,True,2406.53387917,3.02039117,3.02039117,2502.06507917
2023-01-15T22:00:00+00:00,1558.01000000,7.00800000,True,2406.54385043,3.03036243,3.03036243,2502.07505043
2023-01-15T23:00:00+00:00,1552.78000000,7.00800000,True,2406.55378822,3.04030022,3.04030022,2502.08498822
2023-01-16T00:00:00+00:00,1556.76000000,7.00800000,True,2406.56375149,3.05026349,3.05026349,2502.09495149
2023-01-16T01:00:00+00:00,1568.78000000,7.00800000,True,2406.57379168,3.06030368,3.06030368,2502.10499168
2023-01-16T02:00:00+00:00,1573.85000000,7.00800000,True,2406.58386432,3.07037632,3.07037632,2502.11506432
2023-01-16T03:00:00+00:00,1569.28000000,7.00800000,True,2406.59390771,3.08041971,3.08041971,2502.12510771
2023-01-16T04:00:00+00:00,1573.40000000,7.00800000,True,2406.60397747,3.09048947,3.09048947,2502.13517747
2023-01-16T05:00:00+00:00,1576.61000000,7.00800000,True,2406.61406778,3.10057978,3.10057978,2502.14526778
2023-01-16T06:00:00+00:00,1571.26000000,7.00800000,True,2406.62412384,3.11063584,3.11063584,2502.15532384
2023-01-16T07:00:00+00:00,1565.49000000,7.00800000,True,2406.63414298,3.12065498,3.12065498,2502.16534298
2023-01-16T08:00:00+00:00,1538.00000000,7.00800000,True,2406.64398618,3.13049818,3.13049818,2502.17518618
2023-01-16T09:00:00+00:00,1544.05000000,7.00800000,True,2406.65386810,3.14038010,3.14038010,2502.18506810
